step,x,y,segment_length,cumulative_length
331,50,42,2.23606797749979,389.13977968305346
332,50,44,2.0,391.13977968305346
333,51,44,1.0,392.13977968305346
334,52,44,1.0,393.13977968305346
335,52,43,1.0,394.13977968305346
336,53,43,1.0,395.13977968305346
337,54,43,1.0,396.13977968305346
338,55,43,1.0,397.13977968305346
339,55,42,1.0,398.13977968305346
340,54,42,1.0,399.13977968305346
341,53,42,1.0,400.13977968305346
342,53,44,2.0,402.13977968305346
343,54,44,1.0,403.13977968305346
344,55,44,1.0,404.13977968305346
345,56,44,1.0,405.13977968305346
346,56,43,1.0,406.13977968305346
347,57,43,1.0,407.13977968305346
348,58,43,1.0,408.13977968305346
349,59,43,1.0,409.13977968305346
350,59,42,1.0,410.13977968305346
351,59,41,1.0,411.13977968305346
352,60,41,1.0,412.13977968305346
353,61,41,1.0,413.13977968305346
354,62,41,1.0,414.13977968305346
355,62,40,1.0,415.13977968305346
356,63,40,1.0,416.13977968305346
357,64,40,1.0,417.13977968305346
358,64,41,1.0,418.13977968305346
359,65,41,1.0,419.13977968305346
360,65,40,1.0,420.13977968305346
361,65,39,1.0,421.13977968305346
362,65,38,1.0,422.13977968305346
363,65,37,1.0,423.13977968305346
364,65,36,1.0,424.13977968305346
365,65,35,1.0,425.13977968305346
366,65,34,1.0,426.13977968305346
367,64,34,1.0,427.13977968305346
368,63,34,1.0,428.13977968305346
369,63,33,1.0,429.13977968305346
370,62,33,1.0,430.13977968305346
371,62,34,1.0,431.13977968305346
372,61,34,1.0,432.13977968305346
373,60,34,1.0,433.13977968305346
374,59,34,1.0,434.13977968305346
375,59,33,1.0,435.13977968305346
376,59,32,1.0,436.13977968305346
377,60,32,1.0,437.13977968305346
378,61,32,1.0,438.13977968305346
379,61,31,1.0,439.13977968305346
380,62,31,1.0,440.13977968305346
381,63,31,1.0,441.13977968305346
382,63,30,1.0,442.13977968305346
383,62,30,1.0,443.13977968305346
384,61,30,1.0,444.13977968305346
385,60,30,1.0,445.13977968305346
386,59,30,1.0,446.13977968305346
387,59,31,1.0,447.13977968305346
388,58,31,1.0,448.13977968305346
389,58,30,1.0,449.13977968305346
390,57,30,1.0,450.13977968305346
391,57,31,1.0,451.13977968305346
392,57,32,1.0,452.13977968305346
393,58,32,1.0,453.13977968305346
394,58,33,1.0,454.13977968305346
395,57,33,1.0,455.13977968305346
396,57,34,1.0,456.13977968305346
397,58,34,1.0,457.13977968305346
398,58,35,1.0,458.13977968305346
399,59,35,1.0,459.13977968305346
400,59,36,1.0,460.13977968305346
401,59,37,1.0,461.13977968305346
402,60,37,1.0,462.13977968305346
403,61,37,1.0,463.13977968305346
404,61,36,1.0,464.13977968305346
405,62,36,1.0,465.13977968305346
406,63,36,1.0,466.13977968305346
407,63,35,1.0,467.13977968305346
408,62,35,1.0,468.13977968305346
409,61,35,1.0,469.13977968305346
410,60,35,1.0,470.13977968305346
411,60,36,1.0,471.13977968305346
412,58,36,2.0,473.13977968305346
413,57,36,1.0,474.13977968305346
414,57,35,1.0,475.13977968305346
415,56,35,1.0,476.13977968305346
416,56,34,1.0,477.13977968305346
417,56,33,1.0,478.13977968305346
418,56,36,3.0,481.13977968305346
419,57,37,1.4142135623730951,482.55399324542657
420,58,37,1.0,483.55399324542657
421,58,38,1.0,484.55399324542657
422,59,38,1.0,485.55399324542657
423,59,39,1.0,486.55399324542657
424,60,39,1.0,487.55399324542657
425,61,39,1.0,488.55399324542657
426,61,38,1.0,489.55399324542657
427,62,38,1.0,490.55399324542657
428,63,38,1.0,491.55399324542657
429,63,37,1.0,492.55399324542657
430,62,37,1.0,493.55399324542657
431,62,39,2.0,495.55399324542657
432,63,39,1.0,496.55399324542657
433,64,39,1.0,497.55399324542657
434,64,38,1.0,498.55399324542657
435,64,37,1.0,499.55399324542657
436,64,36,1.0,500.55399324542657
437,64,35,1.0,501.55399324542657
438,64,33,2.0,503.55399324542657
439,64,32,1.0,504.55399324542657
440,64,31,1.0,505.55399324542657
441,65,31,1.0,506.55399324542657
442,65,32,1.0,507.55399324542657
443,65,33,1.0,508.55399324542657
444,63,32,2.23606797749979,510.79006122292634
445,62,32,1.0,511.79006122292634
446,61,33,1.4142135623730951,513.2042747852994
447,60,33,1.0,514.2042747852994
448,60,31,2.0,516.2042747852994
449,64,30,4.123105625617661,520.327380410917
450,60,38,8.94427190999916,529.2716523209162
451,60,40,2.0,531.2716523209162
452,59,40,1.0,532.2716523209162
453,58,40,1.0,533.2716523209162
454,58,41,1.0,534.2716523209162
455,57,41,1.0,535.2716523209162
456,57,40,1.0,536.2716523209162
457,57,39,1.0,537.2716523209162
458,57,38,1.0,538.2716523209162
459,58,39,1.4142135623730951,539.6858658832894
460,56,40,2.23606797749979,541.9219338607892
461,56,41,1.0,542.9219338607892
462,56,42,1.0,543.9219338607892
463,57,42,1.0,544.9219338607892
464,58,42,1.0,545.9219338607892
465,58,44,2.0,547.9219338607892
466,59,44,1.0,548.9219338607892
467,60,44,1.0,549.9219338607892
468,61,44,1.0,550.9219338607892
469,61,43,1.0,551.9219338607892
470,62,43,1.0,552.9219338607892
471,63,43,1.0,553.9219338607892
472,63,42,1.0,554.9219338607892
473,62,42,1.0,555.9219338607892
474,61,42,1.0,556.9219338607892
475,60,42,1.0,557.9219338607892
476,60,43,1.0,558.9219338607892
477,62,44,2.23606797749979,561.158001838289
478,62,45,1.0,562.158001838289
479,63,45,1.0,563.158001838289
480,64,45,1.0,564.158001838289
481,65,45,1.0,565.158001838289
482,65,44,1.0,566.158001838289
483,65,43,1.0,567.158001838289
484,65,42,1.0,568.158001838289
485,64,42,1.0,569.158001838289
486,64,43,1.0,570.158001838289
487,64,44,1.0,571.158001838289
488,63,44,1.0,572.158001838289
489,63,46,2.0,574.158001838289
490,63,47,1.0,575.158001838289
491,62,47,1.0,576.158001838289
492,62,46,1.0,577.158001838289
493,61,46,1.0,578.158001838289
494,61,45,1.0,579.158001838289
495,61,47,2.0,581.158001838289
496,64,47,3.0,584.158001838289
497,65,47,1.0,585.158001838289
498,65,46,1.0,586.158001838289
499,64,46,1.0,587.158001838289
500,63,41,5.0990195135927845,592.2570213518818
501,61,40,2.23606797749979,594.4930893293816
502,57,44,5.656854249492381,600.1499435788741
503,49,44,8.0,608.1499435788741
504,52,31,13.341664064126334,621.4916076430004
505,53,31,1.0,622.4916076430004
506,61,48,18.788294228055936,641.2799018710564
507,62,48,1.0,642.2799018710564
508,62,49,1.0,643.2799018710564
509,63,49,1.0,644.2799018710564
510,64,49,1.0,645.2799018710564
511,64,48,1.0,646.2799018710564
512,65,48,1.0,647.2799018710564
513,66,48,1.0,648.2799018710564
514,66,49,1.0,649.2799018710564
515,67,49,1.0,650.2799018710564
516,67,50,1.0,651.2799018710564
517,66,50,1.0,652.2799018710564
518,66,51,1.0,653.2799018710564
519,67,51,1.0,654.2799018710564
520,67,52,1.0,655.2799018710564
521,66,52,1.0,656.2799018710564
522,66,53,1.0,657.2799018710564
523,66,54,1.0,658.2799018710564
524,67,54,1.0,659.2799018710564
525,68,54,1.0,660.2799018710564
526,69,54,1.0,661.2799018710564
527,69,55,1.0,662.2799018710564
528,68,55,1.0,663.2799018710564
529,68,56,1.0,664.2799018710564
530,67,56,1.0,665.2799018710564
531,66,56,1.0,666.2799018710564
532,66,55,1.0,667.2799018710564
533,65,55,1.0,668.2799018710564
534,65,54,1.0,669.2799018710564
535,65,53,1.0,670.2799018710564
536,65,52,1.0,671.2799018710564
537,65,51,1.0,672.2799018710564
538,65,50,1.0,673.2799018710564
539,65,49,1.0,674.2799018710564
540,64,50,1.4142135623730951,675.6941154334295
541,64,51,1.0,676.6941154334295
542,64,52,1.0,677.6941154334295
543,63,52,1.0,678.6941154334295
544,62,52,1.0,679.6941154334295
545,62,53,1.0,680.6941154334295
546,61,53,1.0,681.6941154334295
547,61,52,1.0,682.6941154334295
548,61,51,1.0,683.6941154334295
549,61,50,1.0,684.6941154334295
550,62,50,1.0,685.6941154334295
551,62,51,1.0,686.6941154334295
552,63,51,1.0,687.6941154334295
553,63,50,1.0,688.6941154334295
554,63,48,2.0,690.6941154334295
555,61,49,2.23606797749979,692.9301834109293
556,63,53,4.47213595499958,697.4023193659289
557,63,54,1.0,698.4023193659289
558,62,54,1.0,699.4023193659289
559,62,55,1.0,700.4023193659289
560,61,55,1.0,701.4023193659289
561,61,54,1.0,702.4023193659289
562,61,56,2.0,704.4023193659289
563,62,56,1.0,705.4023193659289
564,63,56,1.0,706.4023193659289
565,64,56,1.0,707.4023193659289
566,64,55,1.0,708.4023193659289
567,64,54,1.0,709.4023193659289
568,64,53,1.0,710.4023193659289
569,63,55,2.23606797749979,712.6383873434287
570,63,57,2.0,714.6383873434287
571,62,57,1.0,715.6383873434287
572,61,57,1.0,716.6383873434287
573,61,58,1.0,717.6383873434287
574,62,58,1.0,718.6383873434287
575,62,59,1.0,719.6383873434287
576,62,60,1.0,720.6383873434287
577,61,60,1.0,721.6383873434287
578,61,59,1.0,722.6383873434287
579,61,61,2.0,724.6383873434287
580,62,61,1.0,725.6383873434287
581,63,61,1.0,726.6383873434287
582,64,61,1.0,727.6383873434287
583,65,61,1.0,728.6383873434287
584,66,61,1.0,729.6383873434287
585,66,60,1.0,730.6383873434287
586,66,59,1.0,731.6383873434287
587,67,59,1.0,732.6383873434287
588,67,58,1.0,733.6383873434287
589,66,58,1.0,734.6383873434287
590,66,57,1.0,735.6383873434287
591,65,57,1.0,736.6383873434287
592,65,56,1.0,737.6383873434287
593,64,57,1.4142135623730951,739.0526009058018
594,64,58,1.0,740.0526009058018
595,65,58,1.0,741.0526009058018
596,65,59,1.0,742.0526009058018
597,64,59,1.0,743.0526009058018
598,64,60,1.0,744.0526009058018
599,65,60,1.0,745.0526009058018
600,65,62,2.0,747.0526009058018
601,66,62,1.0,748.0526009058018
602,66,63,1.0,749.0526009058018
603,67,63,1.0,750.0526009058018
604,68,63,1.0,751.0526009058018
605,68,62,1.0,752.0526009058018
606,69,62,1.0,753.0526009058018
607,69,61,1.0,754.0526009058018
608,69,60,1.0,755.0526009058018
609,69,59,1.0,756.0526009058018
610,69,58,1.0,757.0526009058018
611,69,57,1.0,758.0526009058018
612,69,56,1.0,759.0526009058018
613,68,57,1.4142135623730951,760.4668144681749
614,68,58,1.0,761.4668144681749
615,68,59,1.0,762.4668144681749
616,68,60,1.0,763.4668144681749
617,68,61,1.0,764.4668144681749
618,67,61,1.0,765.4668144681749
619,67,60,1.0,766.4668144681749
620,67,62,2.0,768.4668144681749
621,67,64,2.0,770.4668144681749
622,66,64,1.0,771.4668144681749
623,65,64,1.0,772.4668144681749
624,65,63,1.0,773.4668144681749
625,64,63,1.0,774.4668144681749
626,63,63,1.0,775.4668144681749
627,62,63,1.0,776.4668144681749
628,62,62,1.0,777.4668144681749
629,61,62,1.0,778.4668144681749
630,61,63,1.0,779.4668144681749
631,61,64,1.0,780.4668144681749
632,62,64,1.0,781.4668144681749
633,62,65,1.0,782.4668144681749
634,61,65,1.0,783.4668144681749
635,61,66,1.0,784.4668144681749
636,62,66,1.0,785.4668144681749
637,62,67,1.0,786.4668144681749
638,61,67,1.0,787.4668144681749
639,61,68,1.0,788.4668144681749
640,62,68,1.0,789.4668144681749
641,63,68,1.0,790.4668144681749
642,64,68,1.0,791.4668144681749
643,64,67,1.0,792.4668144681749
644,64,66,1.0,793.4668144681749
645,65,66,1.0,794.4668144681749
646,66,66,1.0,795.4668144681749
647,66,65,1.0,796.4668144681749
648,67,65,1.0,797.4668144681749
649,68,65,1.0,798.4668144681749
650,68,64,1.0,799.4668144681749
651,69,64,1.0,800.4668144681749
652,69,63,1.0,801.4668144681749
653,69,65,2.0,803.4668144681749
654,69,66,1.0,804.4668144681749
655,69,67,1.0,805.4668144681749
656,68,67,1.0,806.4668144681749
657,68,66,1.0,807.4668144681749
658,67,66,1.0,808.4668144681749
659,67,67,1.0,809.4668144681749
660,67,68,1.0,810.4668144681749
661,66,68,1.0,811.4668144681749
662,65,68,1.0,812.4668144681749
663,65,67,1.0,813.4668144681749
664,66,67,1.0,814.4668144681749
665,68,68,2.23606797749979,816.7028824456747
666,69,68,1.0,817.7028824456747
667,65,65,5.0,822.7028824456747
668,64,65,1.0,823.7028824456747
669,64,64,1.0,824.7028824456747
670,63,64,1.0,825.7028824456747
671,63,65,1.0,826.7028824456747
672,63,66,1.0,827.7028824456747
673,63,67,1.0,828.7028824456747
674,63,62,5.0,833.7028824456747
675,64,62,1.0,834.7028824456747
676,63,60,2.23606797749979,836.9389504231746
677,63,59,1.0,837.9389504231746
678,63,58,1.0,838.9389504231746
679,67,57,4.123105625617661,843.0620560487922
680,67,55,2.0,845.0620560487922
681,67,53,2.0,847.0620560487922
682,68,53,1.0,848.0620560487922
683,68,52,1.0,849.0620560487922
684,69,52,1.0,850.0620560487922
685,69,51,1.0,851.0620560487922
686,68,51,1.0,852.0620560487922
687,68,50,1.0,853.0620560487922
688,69,53,3.1622776601683795,856.2243337089606
689,48,53,21.0,877.2243337089606
690,47,53,1.0,878.2243337089606
691,47,52,1.0,879.2243337089606
692,47,51,1.0,880.2243337089606
693,48,51,1.0,881.2243337089606
694,48,52,1.0,882.2243337089606
695,48,54,2.0,884.2243337089606
696,47,54,1.0,885.2243337089606
697,47,55,1.0,886.2243337089606
698,47,56,1.0,887.2243337089606
699,48,56,1.0,888.2243337089606
700,48,55,1.0,889.2243337089606
701,46,55,2.0,891.2243337089606
702,46,54,1.0,892.2243337089606
703,46,53,1.0,893.2243337089606
704,46,52,1.0,894.2243337089606
705,46,51,1.0,895.2243337089606
706,45,51,1.0,896.2243337089606
707,44,51,1.0,897.2243337089606
708,43,51,1.0,898.2243337089606
709,43,52,1.0,899.2243337089606
710,43,53,1.0,900.2243337089606
711,43,54,1.0,901.2243337089606
712,44,54,1.0,902.2243337089606
713,44,53,1.0,903.2243337089606
714,45,53,1.0,904.2243337089606
715,45,52,1.0,905.2243337089606
716,44,52,1.0,906.2243337089606
717,42,52,2.0,908.2243337089606
718,42,53,1.0,909.2243337089606
719,42,54,1.0,910.2243337089606
720,42,55,1.0,911.2243337089606
721,43,55,1.0,912.2243337089606
722,43,56,1.0,913.2243337089606
723,44,56,1.0,914.2243337089606
724,44,55,1.0,915.2243337089606
725,45,55,1.0,916.2243337089606
726,45,54,1.0,917.2243337089606
727,45,56,2.0,919.2243337089606
728,46,56,1.0,920.2243337089606
729,46,57,1.0,921.2243337089606
730,47,57,1.0,922.2243337089606
731,47,58,1.0,923.2243337089606
732,48,58,1.0,924.2243337089606
733,48,57,1.0,925.2243337089606
734,48,59,2.0,927.2243337089606
735,47,59,1.0,928.2243337089606
736,46,59,1.0,929.2243337089606
737,46,60,1.0,930.2243337089606
738,45,60,1.0,931.2243337089606
739,45,59,1.0,932.2243337089606
740,45,58,1.0,933.2243337089606
741,45,57,1.0,934.2243337089606
742,44,57,1.0,935.2243337089606
743,43,57,1.0,936.2243337089606
744,43,58,1.0,937.2243337089606
745,43,59,1.0,938.2243337089606
746,43,60,1.0,939.2243337089606
747,43,61,1.0,940.2243337089606
748,43,62,1.0,941.2243337089606
749,43,63,1.0,942.2243337089606
750,44,63,1.0,943.2243337089606
751,44,62,1.0,944.2243337089606
752,45,62,1.0,945.2243337089606
753,46,62,1.0,946.2243337089606
754,47,62,1.0,947.2243337089606
755,47,61,1.0,948.2243337089606
756,46,61,1.0,949.2243337089606
757,45,61,1.0,950.2243337089606
758,44,61,1.0,951.2243337089606
759,44,60,1.0,952.2243337089606
760,44,59,1.0,953.2243337089606
761,44,58,1.0,954.2243337089606
762,42,58,2.0,956.2243337089606
763,41,58,1.0,957.2243337089606
764,40,58,1.0,958.2243337089606
765,40,59,1.0,959.2243337089606
766,39,59,1.0,960.2243337089606
767,39,58,1.0,961.2243337089606
768,39,57,1.0,962.2243337089606
769,39,56,1.0,963.2243337089606
770,40,56,1.0,964.2243337089606
771,40,55,1.0,965.2243337089606
772,40,54,1.0,966.2243337089606
773,39,54,1.0,967.2243337089606
774,39,55,1.0,968.2243337089606
775,38,55,1.0,969.2243337089606
776,38,54,1.0,970.2243337089606
777,38,53,1.0,971.2243337089606
778,39,53,1.0,972.2243337089606
779,39,52,1.0,973.2243337089606
780,40,52,1.0,974.2243337089606
781,41,52,1.0,975.2243337089606
782,41,53,1.0,976.2243337089606
783,40,53,1.0,977.2243337089606
784,41,54,1.4142135623730951,978.6385472713337
785,41,55,1.0,979.6385472713337
786,41,56,1.0,980.6385472713337
787,42,56,1.0,981.6385472713337
788,42,57,1.0,982.6385472713337
789,41,57,1.0,983.6385472713337
