step,x,y,segment_length,cumulative_length
1,33,29,9.0,9.0
2,32,29,1.0,10.0
3,31,29,1.0,11.0
4,31,28,1.0,12.0
5,30,28,1.0,13.0
6,29,28,1.0,14.0
7,29,27,1.0,15.0
8,29,26,1.0,16.0
9,30,26,1.0,17.0
10,31,26,1.0,18.0
11,31,27,1.0,19.0
12,32,27,1.0,20.0
13,32,28,1.0,21.0
14,30,27,2.23606797749979,23.23606797749979
15,28,27,2.0,25.23606797749979
16,27,27,1.0,26.23606797749979
17,26,27,1.0,27.23606797749979
18,25,27,1.0,28.23606797749979
19,25,28,1.0,29.23606797749979
20,24,28,1.0,30.23606797749979
21,24,29,1.0,31.23606797749979
22,23,29,1.0,32.236067977499786
23,23,30,1.0,33.236067977499786
24,22,30,1.0,34.236067977499786
25,22,29,1.0,35.236067977499786
26,21,30,1.4142135623730951,36.65028153987288
27,21,31,1.0,37.65028153987288
28,20,31,1.0,38.65028153987288
29,20,32,1.0,39.65028153987288
30,19,32,1.0,40.65028153987288
31,19,33,1.0,41.65028153987288
32,20,33,1.0,42.65028153987288
33,21,33,1.0,43.65028153987288
34,21,32,1.0,44.65028153987288
35,22,32,1.0,45.65028153987288
36,22,31,1.0,46.65028153987288
37,23,31,1.0,47.65028153987288
38,24,31,1.0,48.65028153987288
39,24,32,1.0,49.65028153987288
40,24,33,1.0,50.65028153987288
41,24,34,1.0,51.65028153987288
42,23,34,1.0,52.65028153987288
43,22,34,1.0,53.65028153987288
44,22,35,1.0,54.65028153987288
45,21,35,1.0,55.65028153987288
46,20,35,1.0,56.65028153987288
47,19,35,1.0,57.65028153987288
48,19,34,1.0,58.65028153987288
49,20,34,1.0,59.65028153987288
50,21,34,1.0,60.65028153987288
51,22,33,1.4142135623730951,62.06449510224597
52,23,33,1.0,63.06449510224597
53,23,32,1.0,64.06449510224597
54,25,32,2.0,66.06449510224597
55,26,32,1.0,67.06449510224597
56,26,31,1.0,68.06449510224597
57,26,30,1.0,69.06449510224597
58,26,29,1.0,70.06449510224597
59,27,29,1.0,71.06449510224597
60,27,28,1.0,72.06449510224597
61,26,28,1.0,73.06449510224597
62,25,29,1.4142135623730951,74.47870866461906
63,25,30,1.0,75.47870866461906
64,24,30,1.0,76.47870866461906
65,25,31,1.4142135623730951,77.89292222699216
66,27,31,2.0,79.89292222699216
67,27,30,1.0,80.89292222699216
68,28,30,1.0,81.89292222699216
69,28,29,1.0,82.89292222699216
70,29,29,1.0,83.89292222699216
71,29,30,1.0,84.89292222699216
72,30,30,1.0,85.89292222699216
73,30,31,1.0,86.89292222699216
74,29,31,1.0,87.89292222699216
75,28,31,1.0,88.89292222699216
76,28,32,1.0,89.89292222699216
77,27,32,1.0,90.89292222699216
78,27,33,1.0,91.89292222699216
79,26,33,1.0,92.89292222699216
80,25,33,1.0,93.89292222699216
81,25,34,1.0,94.89292222699216
82,26,34,1.0,95.89292222699216
83,24,35,2.23606797749979,98.12899020449194
84,23,35,1.0,99.12899020449194
85,23,36,1.0,100.12899020449194
86,22,36,1.0,101.12899020449194
87,21,36,1.0,102.12899020449194
88,21,37,1.0,103.12899020449194
89,20,37,1.0,104.12899020449194
90,20,38,1.0,105.12899020449194
91,19,38,1.0,106.12899020449194
92,19,37,1.0,107.12899020449194
93,19,36,1.0,108.12899020449194
94,20,36,1.0,109.12899020449194
95,19,31,5.0990195135927845,114.22800971808472
96,27,26,9.433981132056603,123.66199085014132
97,28,26,1.0,124.66199085014132
98,28,28,2.0,126.66199085014132
99,30,29,2.23606797749979,128.8980588276411
100,31,30,1.4142135623730951,130.31227239001421
101,31,25,5.0,135.31227239001421
102,31,24,1.0,136.31227239001421
103,31,23,1.0,137.31227239001421
104,31,22,1.0,138.31227239001421
105,32,22,1.0,139.31227239001421
106,32,21,1.0,140.31227239001421
107,32,20,1.0,141.31227239001421
108,31,20,1.0,142.31227239001421
109,30,20,1.0,143.31227239001421
110,30,19,1.0,144.31227239001421
111,29,19,1.0,145.31227239001421
112,29,20,1.0,146.31227239001421
113,28,20,1.0,147.31227239001421
114,28,21,1.0,148.31227239001421
115,27,21,1.0,149.31227239001421
116,26,21,1.0,150.31227239001421
117,25,21,1.0,151.31227239001421
118,24,21,1.0,152.31227239001421
119,23,21,1.0,153.31227239001421
120,23,20,1.0,154.31227239001421
121,22,20,1.0,155.31227239001421
122,22,19,1.0,156.31227239001421
123,23,19,1.0,157.31227239001421
124,24,19,1.0,158.31227239001421
125,25,19,1.0,159.31227239001421
126,25,18,1.0,160.31227239001421
127,26,18,1.0,161.31227239001421
128,26,17,1.0,162.31227239001421
129,26,16,1.0,163.31227239001421
130,25,16,1.0,164.31227239001421
131,24,16,1.0,165.31227239001421
132,24,17,1.0,166.31227239001421
133,23,17,1.0,167.31227239001421
134,22,17,1.0,168.31227239001421
135,21,17,1.0,169.31227239001421
136,21,16,1.0,170.31227239001421
137,20,16,1.0,171.31227239001421
138,20,15,1.0,172.31227239001421
139,20,14,1.0,173.31227239001421
140,20,13,1.0,174.31227239001421
141,21,13,1.0,175.31227239001421
142,21,14,1.0,176.31227239001421
143,21,15,1.0,177.31227239001421
144,22,15,1.0,178.31227239001421
145,22,14,1.0,179.31227239001421
146,23,14,1.0,180.31227239001421
147,23,15,1.0,181.31227239001421
148,23,16,1.0,182.31227239001421
149,22,16,1.0,183.31227239001421
150,22,18,2.0,185.31227239001421
151,21,18,1.0,186.31227239001421
152,20,18,1.0,187.31227239001421
153,19,18,1.0,188.31227239001421
154,19,17,1.0,189.31227239001421
155,20,17,1.0,190.31227239001421
156,19,16,1.4142135623730951,191.72648595238732
157,19,15,1.0,192.72648595238732
158,19,14,1.0,193.72648595238732
159,19,13,1.0,194.72648595238732
160,19,12,1.0,195.72648595238732
161,19,11,1.0,196.72648595238732
162,20,12,1.4142135623730951,198.14069951476043
163,24,15,5.0,203.14069951476043
164,25,17,2.23606797749979,205.37676749226023
165,24,18,1.4142135623730951,206.79098105463333
166,23,18,1.0,207.79098105463333
167,21,19,2.23606797749979,210.02704903213314
168,20,19,1.0,211.02704903213314
169,21,20,1.4142135623730951,212.44126259450624
170,24,20,3.0,215.44126259450624
171,25,20,1.0,216.44126259450624
172,26,20,1.0,217.44126259450624
173,26,19,1.0,218.44126259450624
174,27,19,1.0,219.44126259450624
175,27,18,1.0,220.44126259450624
176,28,18,1.0,221.44126259450624
177,29,18,1.0,222.44126259450624
178,28,19,1.4142135623730951,223.85547615687935
