step,x,y,segment_length,cumulative_length
298,47,57,3.1622776601683795,452.5967709467818
299,48,57,1.0,453.5967709467818
300,50,57,2.0,455.5967709467818
301,50,55,2.0,457.5967709467818
302,50,54,1.0,458.5967709467818
303,49,55,1.4142135623730951,460.0109845091549
304,46,58,4.242640687119285,464.2536251962742
305,45,59,1.4142135623730951,465.6678387586473
306,45,60,1.0,466.6678387586473
307,44,59,1.4142135623730951,468.0820523210204
308,43,58,1.4142135623730951,469.4962658833935
309,42,57,1.4142135623730951,470.9104794457666
310,41,57,1.0,471.9104794457666
311,41,58,1.0,472.9104794457666
312,40,58,1.0,473.9104794457666
313,40,57,1.0,474.9104794457666
314,41,59,2.23606797749979,477.1465474232664
315,40,60,1.4142135623730951,478.5607609856395
316,40,61,1.0,479.5607609856395
317,42,61,2.0,481.5607609856395
318,43,61,1.0,482.5607609856395
319,44,61,1.0,483.5607609856395
320,45,61,1.0,484.5607609856395
321,46,60,1.4142135623730951,485.9749745480126
322,47,60,1.0,486.9749745480126
323,47,61,1.0,487.9749745480126
324,48,60,1.4142135623730951,489.3891881103857
325,49,60,1.0,490.3891881103857
326,50,60,1.0,491.3891881103857
327,50,61,1.0,492.3891881103857
328,51,62,1.4142135623730951,493.8034016727588
329,51,63,1.0,494.8034016727588
330,51,64,1.0,495.8034016727588
331,51,65,1.0,496.8034016727588
332,52,65,1.0,497.8034016727588
333,53,66,1.4142135623730951,499.2176152351319
334,53,67,1.0,500.2176152351319
335,54,67,1.0,501.2176152351319
336,54,68,1.0,502.2176152351319
337,54,69,1.0,503.2176152351319
338,53,69,1.0,504.2176152351319
339,53,68,1.0,505.2176152351319
340,53,70,2.0,507.2176152351319
341,52,70,1.0,508.2176152351319
342,51,70,1.0,509.2176152351319
343,50,71,1.4142135623730951,510.631828797505
344,50,72,1.0,511.631828797505
345,51,72,1.0,512.631828797505
346,51,73,1.0,513.631828797505
347,52,73,1.0,514.631828797505
348,52,72,1.0,515.631828797505
349,52,71,1.0,516.631828797505
350,53,72,1.4142135623730951,518.0460423598781
351,54,72,1.0,519.0460423598781
352,54,71,1.0,520.0460423598781
353,55,71,1.0,521.0460423598781
354,56,71,1.0,522.0460423598781
355,57,71,1.0,523.0460423598781
356,58,71,1.0,524.0460423598781
357,58,70,1.0,525.0460423598781
358,59,70,1.0,526.0460423598781
359,60,71,1.4142135623730951,527.4602559222512
360,60,72,1.0,528.4602559222512
361,61,72,1.0,529.4602559222512
362,62,72,1.0,530.4602559222512
363,62,71,1.0,531.4602559222512
364,62,70,1.0,532.4602559222512
365,61,70,1.0,533.4602559222512
366,63,70,2.0,535.4602559222512
367,64,69,1.4142135623730951,536.8744694846243
368,65,69,1.0,537.8744694846243
369,66,68,1.4142135623730951,539.2886830469974
370,67,68,1.0,540.2886830469974
371,68,68,1.0,541.2886830469974
372,68,67,1.0,542.2886830469974
373,69,67,1.0,543.2886830469974
374,69,66,1.0,544.2886830469974
375,69,65,1.0,545.2886830469974
376,69,64,1.0,546.2886830469974
377,70,64,1.0,547.2886830469974
378,70,63,1.0,548.2886830469974
379,71,63,1.0,549.2886830469974
380,72,63,1.0,550.2886830469974
381,73,64,1.4142135623730951,551.7028966093706
382,74,64,1.0,552.7028966093706
383,74,63,1.0,553.7028966093706
384,75,63,1.0,554.7028966093706
385,76,63,1.0,555.7028966093706
386,76,62,1.0,556.7028966093706
387,77,61,1.4142135623730951,558.1171101717437
388,78,61,1.0,559.1171101717437
389,78,60,1.0,560.1171101717437
390,79,61,1.4142135623730951,561.5313237341168
391,80,62,1.4142135623730951,562.9455372964899
392,81,62,1.0,563.9455372964899
393,80,63,1.4142135623730951,565.359750858863
394,81,64,1.4142135623730951,566.7739644212361
395,82,64,1.0,567.7739644212361
396,83,64,1.0,568.7739644212361
397,84,64,1.0,569.7739644212361
398,84,66,2.0,571.7739644212361
399,85,66,1.0,572.7739644212361
400,85,67,1.0,573.7739644212361
401,84,68,1.4142135623730951,575.1881779836092
402,84,69,1.0,576.1881779836092
403,83,69,1.0,577.1881779836092
404,82,69,1.0,578.1881779836092
405,82,68,1.0,579.1881779836092
406,82,67,1.0,580.1881779836092
407,81,67,1.0,581.1881779836092
408,80,66,1.4142135623730951,582.6023915459823
409,79,66,1.0,583.6023915459823
410,77,66,2.0,585.6023915459823
411,77,65,1.0,586.6023915459823
412,76,64,1.4142135623730951,588.0166051083554
413,78,63,2.23606797749979,590.2526730858552
414,79,64,1.4142135623730951,591.6668866482283
415,82,63,3.1622776601683795,594.8291643083967
416,83,62,1.4142135623730951,596.2433778707698
417,83,61,1.0,597.2433778707698
418,84,61,1.0,598.2433778707698
419,84,60,1.0,599.2433778707698
420,85,59,1.4142135623730951,600.6575914331429
421,86,60,1.4142135623730951,602.071804995516
422,86,61,1.0,603.071804995516
423,86,62,1.0,604.071804995516
424,87,63,1.4142135623730951,605.4860185578891
425,88,62,1.4142135623730951,606.9002321202622
426,88,61,1.0,607.9002321202622
427,89,63,2.23606797749979,610.136300097762
428,90,63,1.0,611.136300097762
429,90,62,1.0,612.136300097762
430,91,63,1.4142135623730951,613.5505136601352
431,91,64,1.0,614.5505136601352
432,90,64,1.0,615.5505136601352
433,89,64,1.0,616.5505136601352
434,88,64,1.0,617.5505136601352
435,88,65,1.0,618.5505136601352
436,88,67,2.0,620.5505136601352
437,87,67,1.0,621.5505136601352
438,87,68,1.0,622.5505136601352
439,88,68,1.0,623.5505136601352
440,87,69,1.4142135623730951,624.9647272225083
441,85,69,2.0,626.9647272225083
442,85,71,2.0,628.9647272225083
443,85,72,1.0,629.9647272225083
444,84,71,1.4142135623730951,631.3789407848814
445,84,73,2.0,633.3789407848814
446,83,74,1.4142135623730951,634.7931543472545
447,82,73,1.4142135623730951,636.2073679096276
448,82,72,1.0,637.2073679096276
449,81,71,1.4142135623730951,638.6215814720007
450,80,71,1.0,639.6215814720007
451,80,72,1.0,640.6215814720007
452,80,73,1.0,641.6215814720007
453,80,74,1.0,642.6215814720007
454,79,75,1.4142135623730951,644.0357950343738
455,78,74,1.4142135623730951,645.4500085967469
456,78,73,1.0,646.4500085967469
457,77,73,1.0,647.4500085967469
458,76,73,1.0,648.4500085967469
459,75,72,1.4142135623730951,649.86422215912
460,75,71,1.0,650.86422215912
461,75,70,1.0,651.86422215912
462,74,70,1.0,652.86422215912
463,73,71,1.4142135623730951,654.2784357214931
464,72,70,1.4142135623730951,655.6926492838662
465,71,69,1.4142135623730951,657.1068628462393
