step,x,y,segment_length,cumulative_length
177,42,30,1.0,222.0118710359778
178,43,30,1.0,223.0118710359778
179,43,31,1.0,224.0118710359778
180,44,31,1.0,225.0118710359778
181,44,32,1.0,226.0118710359778
182,44,33,1.0,227.0118710359778
183,45,33,1.0,228.0118710359778
184,45,34,1.0,229.0118710359778
185,46,34,1.0,230.0118710359778
186,47,34,1.0,231.0118710359778
187,47,33,1.0,232.0118710359778
188,47,32,1.0,233.0118710359778
189,47,31,1.0,234.0118710359778
190,48,31,1.0,235.0118710359778
191,48,30,1.0,236.0118710359778
192,48,29,1.0,237.0118710359778
193,47,29,1.0,238.0118710359778
194,47,28,1.0,239.0118710359778
195,47,27,1.0,240.0118710359778
196,46,27,1.0,241.0118710359778
197,46,26,1.0,242.0118710359778
198,47,26,1.0,243.0118710359778
199,48,26,1.0,244.0118710359778
200,48,27,1.0,245.0118710359778
201,48,28,1.0,246.0118710359778
202,46,28,2.0,248.0118710359778
203,45,28,1.0,249.0118710359778
204,45,29,1.0,250.0118710359778
205,45,30,1.0,251.0118710359778
206,46,30,1.0,252.0118710359778
207,46,31,1.0,253.0118710359778
208,45,31,1.0,254.0118710359778
209,45,32,1.0,255.0118710359778
210,46,32,1.0,256.01187103597783
211,46,33,1.0,257.01187103597783
212,46,35,2.0,259.01187103597783
213,46,36,1.0,260.01187103597783
214,47,36,1.0,261.01187103597783
215,48,36,1.0,262.01187103597783
216,48,35,1.0,263.01187103597783
217,48,34,1.0,264.01187103597783
218,48,33,1.0,265.01187103597783
219,48,32,1.0,266.01187103597783
220,47,30,2.23606797749979,268.2479390134776
221,46,29,1.4142135623730951,269.6621525758507
222,44,30,2.23606797749979,271.8982205533505
223,43,32,2.23606797749979,274.13428853085026
224,43,33,1.0,275.13428853085026
225,42,32,1.4142135623730951,276.54850209322336
226,42,31,1.0,277.54850209322336
227,40,32,2.23606797749979,279.78457007072313
228,39,32,1.0,280.78457007072313
229,39,33,1.0,281.78457007072313
230,40,33,1.0,282.78457007072313
231,40,34,1.0,283.78457007072313
232,40,35,1.0,284.78457007072313
233,40,36,1.0,285.78457007072313
234,41,36,1.0,286.78457007072313
